COUNTRY_NAME,COUNTRY_CODE,YEAR,MENINGITIS,NEOPLASMS,FIRE__HEAT__AND_HOT_SUBSTANCES,MALARIA,DROWNING,INTERPERSONAL_VIOLENCE,HIV_AIDS,DRUG_USE_DISORDERS,TUBERCULOSIS,ROAD_INJURIES,MATERNAL_DISORDERS,LOWER_RESPIRATORY_INFECTIONS,NEONATAL_DISORDERS,ALCOHOL_USE_DISORDERS,EXPOSURE_TO_FORCES_OF_NATURE,DIARRHEAL_DISEASES,ENVIRONMENTAL_HEAT_AND_COLD_EXPOSURE,NUTRITIONAL_DEFICIENCIES,SELF_HARM,CONFLICT_AND_TERRORISM,DIABETES_MELLITUS,POISONINGS,PROTEIN_ENERGY_MALNUTRITION,TERRORISM,CARDIOVASCULAR_DISEASES,CHRONIC_KIDNEY_DISEASE,CHRONIC_RESPIRATORY_DISEASES,CIRRHOSIS_AND_OTHER_CHRONIC_LIVER_DISEASES,DIGESTIVE_DISEASES,ACUTE_HEPATITIS,ALZHEIMERS_DISEASE_AND_OTHER_DEMENTIAS,PARKINSONS_DISEASE
Nigeria,NGA,2013,52141.16433704449,70387.38859136976,4041.598321656261,227310.02742613305,3457.596736123352,12036.77468716841,77538.94359554206,220.0996265869136,48787.38051774727,18609.894181003867,19685.349999838727,191077.05197863205,204573.40619723205,1122.9387884397763,18.999990000000004,215679.1500937669,910.480426297976,7541.930457577372,7613.1067205572,6260.282797900003,21834.958840154013,3808.77871548978,6984.264313218991,2014.0,146743.79440350438,17826.673923858172,23880.395100611742,39606.19672884776,68183.77095779155,3040.0,10472.0,2917.0
Nigeria,NGA,2016,49572.16208476269,75841.57287961192,4156.895755019522,186481.9821905616,3504.547106558779,13090.357368584671,77598.9897277648,245.58377810269587,50423.664458187486,19370.119907937504,18440.85713511117,191914.67596637388,202317.35808245256,1163.8279974125032,46.00001499999999,200793.76858634656,962.0161527956312,6883.913754943437,7624.197809889595,5063.960445039995,22963.97482915666,3833.6247969286223,6317.439710854117,2165.0,155265.99831586398,19143.73749313085,24038.371217305423,38873.73165799268,68093.97365749758,2761.0,11041.0,3053.0
Pakistan,PAK,2007,25319.01298266436,125500.14180640766,2423.5217628723376,3945.7881222378105,2996.610636070456,12804.475448182908,804.0288205856276,702.1447744855012,77007.47937017768,14761.721570165391,18097.30430457961,77098.3201496287,281495.3961583404,1596.1268592629574,910.9999976000004,94785.76432397672,369.6593046704639,12407.452316435889,13447.1243148167,2149.999776710001,30180.875140399712,2251.158859337219,7601.960803242287,1406.0,266757.57652057096,31500.859103881565,76092.57070171702,35523.23713948814,51479.34550507511,8548.0,7870.0,3095.0
Pakistan,PAK,2008,25163.746805268456,129672.95432822118,2548.6397226422296,3163.009191311995,3253.5377624930934,13418.041471391636,912.6234675903268,733.9633350154947,76178.98769764045,15445.643202369034,18158.77422185222,80080.70493143937,283619.9776676522,1632.3307164241378,248.99999169999973,98702.5889411528,391.1456148297369,13844.597300060916,13728.87530127185,4676.320760389997,31518.92435859292,2411.9629062277427,8699.102616292115,1184.0,271526.1995194982,32623.00309973162,76379.82458589299,36354.180212017454,52532.09370111155,8729.0,7994.0,3150.0
Pakistan,PAK,2009,25779.99039055703,133172.78573625482,2586.9909534430285,4945.407397812078,3324.5410789550024,13383.757624700753,1042.997263800337,762.2089903459203,74408.13692754094,15876.589670870497,18006.73259167026,80656.89229983395,283108.2142949818,1665.2124487635654,102.00000330000005,99408.25263271492,407.13830064151546,14369.00161229451,13938.447629294911,8105.246836390001,32859.11346413242,2484.295446733044,9201.215705365976,1487.0,275938.459855519,33558.93246231494,76535.61022211016,37067.56272906362,53402.79381400725,8790.0,8123.0,3209.0
Pakistan,PAK,2012,20010.928296913884,143873.36007372077,2569.223381940193,9846.729419830885,3346.847738063179,13926.083557527312,1774.7134416039512,821.5332323405978,71510.43795780068,16755.658572549288,17444.356278445754,77901.62202576092,279642.7239479884,1774.2969465242966,671.0000134999998,95625.16478530449,424.8191862302302,15032.719717864,14644.785212769726,6962.755697471912,36806.924348017164,2564.0373484715506,9514.20323116182,2784.0,292618.34302039485,36359.211530830304,78053.41251204506,38795.766015189845,55573.347443358514,8757.0,8665.0,3427.0
Pakistan,PAK,2014,20299.552386073512,154841.99027216787,2739.821835810575,3275.3426175900486,3580.575818877409,12314.928299273864,2417.801918881108,862.8320030229985,68942.84295614457,18002.05534401363,17559.463249695986,77899.11651638104,278712.3834655131,1896.8372398178185,270.9999063,90732.2780188758,567.7372240289897,16120.396081483106,15757.557077148287,6325.410930614566,40171.881471149216,2110.038679189029,10090.266132664956,2413.0,307223.1829384395,39007.578322167086,79506.21906857283,40482.169977149104,57615.24238477582,8963.0,9209.0,3642.0
Pakistan,PAK,2015,20247.14062565825,159325.2773967146,2770.596432153737,3921.875813096363,3679.714841569547,12515.826281314185,2758.392436471053,862.9041182004806,68585.56710292098,18340.511488482804,17279.76378877903,77244.73585641319,273242.1267677528,1942.825094494424,663.0001573000003,88656.19392583317,1663.4728190514002,16319.807639260442,16120.66077597829,5040.951634268709,41745.02816521688,2141.1544369189824,10121.33183990588,1608.0,313966.7707264996,40164.81746114887,80176.13758029412,40981.02059582967,58254.62528076795,9013.0,9488.0,3753.0
Pakistan,PAK,2016,20277.182046700804,164509.12654043784,2849.9028669043914,4119.541072747599,3706.835706046176,12871.92394811537,3072.2702837821184,865.5425036006812,68041.53005122661,18817.109177057955,17143.998709380285,76940.23057386368,270600.6278859929,1998.8832131286265,409.0000157999996,86393.0737662404,438.4117256234933,16907.52352475929,16601.23128011132,2450.1785454490027,43529.64495466606,2182.0482505080367,10409.94092658386,1113.0,320769.0256294574,41458.65555290254,80844.21284344861,41722.97144554058,59260.70510675945,9015.0,9821.0,3871.0
Palestine,PSE,2009,53.65567649797326,1829.91584684602,39.76084113062708,0.0,52.7198112280268,214.4424420578946,10.985213643107253,3.398553916811578,28.996280591271265,324.058150372835,36.84713321991028,459.29573695139305,1675.044542544019,4.366703482521599,0.0,53.19162828399422,1.5397828949704302,13.580851841491125,76.08764328136394,6130.32999999999,687.4842796579429,5.440870473353583,12.580250263534849,7.0,5152.994098157488,626.927667185802,391.2298498287155,270.7043902632417,401.3903775434047,7.0,232.0,62.0
Palestine,PSE,2010,51.19697441622756,1921.2230328168448,38.866030265730565,0.0,49.47035489378239,236.07945089281907,11.159432364586507,3.483224145489614,27.05569418651549,310.99048435346344,33.51725659530143,441.8252012318705,1594.7361756132275,4.463446773876828,0.0,52.43919501958713,1.5022534980232891,12.936081702362598,74.39613168440265,667.8300000000002,742.3604638699367,5.0574401032144864,11.996490576505249,0.0,5256.133337856933,649.5210870541033,396.8762358064264,283.2981997912806,417.4486224643461,7.0,242.0,64.0
Palestine,PSE,2011,42.15451573027787,2021.7303128054093,39.09548039844486,0.0,49.19440768427667,266.0753001978767,11.329986197319414,3.873889298728305,25.42863987289368,322.72592735358177,31.01354854351084,431.71989076570287,1502.3960789767389,4.667265791726233,0.0,49.95068430056052,1.4971804619174698,12.914251074259246,80.43879544895987,743.8300000000013,800.9206428213151,4.986063435570468,11.986638731377694,15.0,5341.595828309155,657.1627059725629,402.6785879296347,295.0527908535317,431.7791092975479,7.0,252.0,66.0
Palestine,PSE,2012,41.139345896624846,2083.4429999425893,41.387519234386666,0.0,54.84583429738447,316.3630901147644,11.565120597141624,4.444491084690248,24.0633843594216,362.5843777061479,29.71095882911992,428.65842847056336,1387.9665416300822,4.86807446907993,0.0,47.11416032490426,1.5306011609791197,12.507897564935766,92.31577564994927,1123.8300000000004,816.5414117319655,5.277648653444012,11.553354838058418,12.0,5219.672396021846,645.2177736671451,394.65054605526393,298.4434314685213,434.7319984213665,7.0,261.0,66.0
Palestine,PSE,2013,37.257334781136485,2185.3516191560434,42.90332331208542,0.0,57.85555149142566,368.9860956888339,11.84402032770064,5.122554181365376,23.954608271648425,392.2902967420416,27.60199786111232,435.3136406940159,1278.7574827139138,5.124088136579151,5.999999999999995,43.36039548078429,1.5720038459441736,12.315489921684524,103.983169521882,11.999999999999986,877.5144077468988,5.448350864769706,11.351134827527371,12.0,5277.513080141019,632.6450308344215,401.4533844919604,306.6961266025759,445.9278549254087,7.0,272.0,68.0
Palestine,PSE,2014,34.22619084493693,2345.435458863479,41.94211066981665,0.0,54.53509023577424,428.81412285545673,12.19416380096068,5.628158926573777,24.84266524237829,367.8975368007341,23.545166177693066,455.1780712382087,1186.4299446254415,5.518539762594489,0.0,40.58703071795822,1.6021110509691951,12.13388246622862,108.92563588485878,75.41741000000016,1007.23952955983,5.212310992057049,11.229990800693338,67.0,5647.309886206277,639.8804781250118,429.98443805900473,320.1286240867407,466.7074636184405,7.0,286.0,75.0
Palestine,PSE,2016,30.320505967667938,2575.192088315011,40.72990297489145,0.0,49.41527886026108,360.0146423369002,12.687871695655536,6.356431703558714,25.808909538966542,382.1337020480114,22.374594189699085,484.065820939474,1006.8905302546784,5.875345249046155,0.0,34.53314567969938,1.67073584288369,11.820704538764732,110.70833947800536,139.1134029999999,1171.2195929026163,5.118261020069527,10.948206478581604,90.0,6162.089673540489,616.9833876079723,453.3260678129501,333.3099091267788,487.839487373742,6.0,308.0,84.0
Saudi Arabia,SAU,2007,191.22759688884872,8115.562444431789,505.1568299453897,1.9612911110783733,593.3063150597355,238.2514499148625,442.024628284268,117.25677274346036,1691.9071243461945,14378.25634932818,289.11086102504044,3753.183178913232,3390.9754887069453,66.82024298079052,0.0,423.9637919308012,7.588406768713579,75.37280581300328,809.5903707892969,4.981550000000003,2175.05738308683,181.4426796505188,71.72597239777276,3.0,36025.874472692594,5035.943771909536,3107.361871777055,2924.3634473259585,3800.865299360356,55.0,1226.0,450.0
Saudi Arabia,SAU,2009,168.72658911023612,8662.690672200739,544.7106478390718,0.1842968218872185,643.9518448209521,286.3052832028879,486.65489847892593,114.5582877616397,1754.0309946101854,16051.440715926745,299.0728874509944,4035.702507887877,2769.7327378681707,71.20991650419414,161.00000000000003,383.676838827093,8.389189130020922,70.16302740458768,983.7330091424514,4.999999999999999,2176.443828509737,190.91218474507585,66.10878827189829,5.0,37703.39602429245,5381.277904134518,3184.117138220216,2921.7545409472764,3811.605557611798,53.0,1295.0,471.0
Saudi Arabia,SAU,2011,170.22304946815498,9213.430803710871,611.3236108346605,0.3076605166487643,704.6207285307029,345.2332162439304,536.7921292722154,93.63248937315376,1650.3580044470596,17697.936750091834,296.49269168739886,4178.42200072585,2258.8315695096494,71.42445482324129,11.000000000000018,356.1109784807276,9.949503752846477,68.12980771799609,1293.5382257450171,2.999999999999996,2208.1097746705686,212.2948983506735,63.769800539659045,3.0,38295.015859378254,5613.898242484415,3298.890545599624,2974.0465191053795,3871.5683411353134,57.0,1360.0,482.0
Saudi Arabia,SAU,2012,171.40815799174393,9503.721763395426,659.3276927542031,0.3388904562270763,718.0018507790323,368.2991735955695,561.2322775329939,95.1936547250058,1572.4125129636077,18338.33271650434,289.47416361025284,4191.960837812226,2042.4672350095648,73.29037628324218,19.000000000000007,350.97939471495283,10.430996542479026,66.64240223488684,1410.0282399784016,4.001673629999996,2215.040721880219,219.3260746695292,62.100746469928936,4.0,38504.15873561861,5644.580622470019,3312.086296066775,3031.130389774585,3942.191988314984,58.0,1393.0,487.0
Saudi Arabia,SAU,2013,172.2556078471303,9921.386053840204,645.2696750392591,0.1180964756207183,716.8479516337317,383.06425267165326,583.3039443421595,114.1238198963202,1524.9987387695423,18683.066908235887,284.7322415984771,4247.364427248436,1860.8974157875152,77.7378163040723,38.999999999999964,341.01524522517843,10.337920609592937,65.9706111507196,1464.0923908724587,1.0,2294.403288964662,223.79417420437773,61.42326410818225,1.0,39159.12744520238,5751.888328009027,3353.996036912434,3117.4918576440864,4044.976683677607,58.0,1434.0,495.0
Saudi Arabia,SAU,2014,172.76821325161055,10392.24339817438,674.3251750337301,0.187253882548477,720.1564410980586,400.7237484960036,603.641434029905,127.863457348117,1478.7045004880438,19183.47899327744,279.55837463020066,4310.056603609973,1700.2031434365467,81.91587109524738,0.0,337.31358585283647,10.381568555477282,65.58478570715486,1526.8251563322858,20.0,2392.9065916317195,228.41477949416293,60.99621455054285,20.0,39738.38178570161,5921.079161518246,3404.8121381765004,3210.098836471117,4158.909560707436,59.0,1480.0,505.0
Saudi Arabia,SAU,2015,171.16458989054286,10813.894794545742,701.7916162729531,0.3159507473428253,719.4706852833742,406.56510253350456,621.7437492193135,140.4894626128761,1426.5679230203953,19525.622987787665,271.2862751934404,4342.045825489954,1551.7759984346944,85.38761173843926,23.00000000000001,331.1729261222588,10.326027759006198,64.8381141594801,1573.5873062949397,322.6337599999999,2475.8306454239664,231.25999040663385,60.24752995902477,213.0,41019.21651339256,6051.806846843204,3431.2131388885145,3275.5566304579925,4233.492767513591,60.0,1507.0,509.0
Saudi Arabia,SAU,2016,173.62556726986384,11344.62045925696,680.3394784253239,1.0204882308424943,721.9056558626762,408.83467396018096,638.664853641541,154.9298883917143,1393.5094060943543,20009.39195312399,264.5663825761175,4421.857400898242,1427.3872590143385,89.84528066498166,23.99999999999997,329.70645147560333,10.399959117557502,65.10131135464414,1623.708160917034,275.4837750000001,2587.6911165781685,235.76957028812927,60.46056209084329,162.0,41765.143540578574,6249.766702383842,3490.9423136061555,3387.738041476521,4367.223930110337,62.0,1551.0,520.0
Somalia,SOM,2007,3835.4429535684194,5538.479925404489,469.0235605801601,2546.6260880347995,687.3354853933539,1628.7028406686295,4262.572930522375,12.424378966199184,16558.157626215852,2583.44926032131,2463.0708010112244,19035.905395854912,15916.915269647625,100.5173623017661,24.999999999999968,19342.48737695796,183.03054862094865,8263.04936387963,914.6591752901692,2300.8460290000025,1784.3479404350608,460.3955888916047,8104.233275171754,408.0,12482.955189043532,1280.9660313278312,2844.2694500060807,2767.9284485168537,4387.687084927298,1070.0,281.0,85.0
Somalia,SOM,2009,4310.912244182929,5976.675830948814,526.5489374197485,1075.1605207170144,788.321794201069,2409.377800389352,4147.7488852979695,13.984097081103336,17447.52983616777,2813.868003577985,2552.0347915529906,20664.913069189013,16738.585342718787,107.02774497806494,0.0,17754.139247271698,196.9614319596834,8763.967381300556,970.3171661306712,1918.7505099999964,1935.6115812044984,510.03007812494695,8608.367674219775,381.0,13485.838938994912,1405.773667611474,3069.567995659442,2915.6636017259166,4641.621181782899,1123.0,310.0,93.0
Somalia,SOM,2010,4444.591903211778,6145.774828543874,542.6633531070632,994.4220969132368,812.9202717053304,2317.9051907382327,4072.808952811728,14.680872509048124,17717.141217692697,2887.0444241512228,2570.5044254611003,21024.26070832208,16950.92860850847,109.4917042276708,11.000000000000018,17194.693851118638,201.34884786914125,18758.844909835,990.7582197553672,3202.432010000004,1997.3886267746348,524.5039215906328,18260.93633115872,295.0,13894.943819536027,1447.2489324484154,3156.7884880030792,2968.992120239445,4728.9590824475645,1124.0,325.0,98.0
Somalia,SOM,2011,4495.649973867858,6300.038083338266,549.1183450869196,1111.3909329123528,819.4325831059612,1926.5080057701207,3993.4599391056113,15.419319746109702,17973.275948775736,2942.320808510284,2603.10345107012,20991.319395596023,17203.230669743894,111.77938601920847,0.0,17407.698856753097,204.93798497792991,18562.835705541824,1014.674096886316,2608.653384,2054.688317346365,531.0561702164046,18082.831396649934,344.0,14302.961063108934,1485.4375810443962,3229.1875474743265,3015.5255844128665,4800.914133119744,1105.0,339.0,102.0
Somalia,SOM,2012,4547.038810995577,6466.483347577406,555.6278432453507,1728.056784109395,824.8802509639085,2159.0523748075902,3894.012520304618,16.18986027790887,18189.68104688183,3003.2363870139425,2626.99230196389,20936.141674919458,17504.52408935288,114.2167605097192,30.99999999999994,16189.746165611414,208.66796818996656,8368.459056539677,1040.4370728868869,3660.2437342100034,2114.871327517076,538.2974673202641,8219.080295697524,783.0,14738.958242149574,1523.778011486724,3306.7654781493984,3070.762383911495,4885.902644458428,1086.0,356.0,106.0
Somalia,SOM,2013,4389.541380825388,6657.308941067047,563.290883555353,2862.973955790459,831.8939754063217,1961.088359711773,3797.405634426258,17.103861590328087,18363.10968668381,3082.575921255563,2679.581425897729,20792.866298605728,17839.36756415722,117.234093002829,169.00000000000006,15901.437426770652,213.27875311069943,8179.357355851219,1075.2659632880934,2040.2792272000029,2181.363923968888,547.2449294249831,8031.338106184349,660.0,15174.260051019692,1569.0766582761305,3393.024958179507,3144.683875317023,5003.857559281596,1055.0,375.0,111.0
Somalia,SOM,2014,4402.829454261293,6860.021081792303,568.1162723486727,3733.819579038184,832.2811314456136,2048.696758637564,3714.493276574831,18.090328323220707,18479.671312227725,3159.809607772196,2741.01814665445,20502.834377445004,18188.22731510824,120.79500033305273,0.0,15507.350018211726,216.81998302356013,7952.949833927289,1113.484121674848,1779.2314484,2252.4911783299667,554.2259893473062,7805.961448511289,1589.0,15698.38414664639,1615.136249456931,3483.023167266621,3232.6490193138834,5137.787023500141,1024.0,395.0,116.0
Somalia,SOM,2015,4402.907773033494,7066.018349190362,569.5334134613614,3969.6669100452223,824.5519667632161,2135.9298084725497,3612.333855715852,19.131310523561577,18628.68998946148,3235.930904960878,2805.8240821591767,20151.115386472346,18532.25838203008,124.72237069660916,0.0,15350.410893199596,220.5438349633824,7657.987378296236,1155.2967437205318,1712.7301540000012,2327.6484874753246,559.2791153971962,7511.802341055079,1447.0,16256.10787040662,1664.3710914131675,3573.996566251324,3332.077567948312,5288.665771447852,987.0,417.0,121.0
Somalia,SOM,2016,4507.48096311909,7296.88982463846,584.7961209485467,3952.9492752328592,845.0263265955871,2288.371207120922,3491.9336402033023,20.19362784273973,18973.44887975808,3364.7831289153846,2875.3840956789386,20352.55634212765,18930.83924235559,128.8883145064516,9.000000000000002,16126.530537876924,228.34526636222827,7647.705493217184,1197.1182890570517,2586.2821400000003,2401.33549286212,575.1394281046207,7501.2742895807905,1583.0,16810.87918782959,1719.6959927464395,3679.8839225854967,3445.465163430768,5474.392651859619,956.0,439.0,126.0
South Sudan,SSD,2012,2635.0207614572446,3717.523637802065,239.8136445767821,4854.800736491994,287.6740695336299,1160.7781619286404,6271.380902282456,9.103243991584677,4735.715865796964,1033.7994338187923,750.9801584962242,10126.028343075206,11155.225992015245,48.91677249571607,47.0,8315.943822551224,79.85519908455842,3575.5167610910244,401.1532295545055,831.4194243099986,1006.9218739727642,192.35878793572243,3520.699661591548,68.0,6419.462722075469,852.0174388888468,1270.8785966918156,1585.9665754703258,2574.188385225762,251.0,410.0,87.0
South Sudan,SSD,2013,2674.5873815711,3781.973109698833,244.32324012791773,5073.545646643213,296.26766535416164,825.9083680372585,6177.954976663294,9.251549109349996,4784.555044534086,1046.330305951638,746.8417745604758,10142.195233950424,10865.168113241338,49.586576801843655,99.00000000000009,8342.292709011022,80.51094979347398,3460.870436017125,404.4442886411487,3515.036339,1021.234042693578,195.126091370334,3408.559974738071,226.0,6499.29440799477,867.6081030271683,1282.45599239869,1605.2000470355808,2603.8253948209936,247.0,414.0,87.0
South Sudan,SSD,2015,2389.8638666172656,3852.9792887104654,236.27508219263964,5171.383634732326,286.79593162702025,882.8234119818131,5503.51545592439,9.16521236151532,4758.59983583716,1010.7692149540336,695.8222620112091,9494.250062687115,9662.55305853732,50.2102841650527,0.0,7929.871400577515,77.77809370661053,3038.9795884170685,395.9463542246392,1832.9920434000007,1050.3069004708598,188.1224518752006,2992.053855583318,218.0,6666.462253867773,887.8106642778739,1294.9103837582911,1614.1442332189797,2607.3415668293487,222.0,423.0,90.0
South Sudan,SSD,2016,2240.267181526574,3858.868759323924,225.16775830773847,5031.586670376339,271.1565480741112,876.8874945722492,5045.4327972114015,8.97367064489984,4605.509600649466,969.7188218104376,655.9611714312626,8853.936129716669,8835.072947778743,50.10800115457228,0.0,7538.107163864016,74.26476841318387,2767.234190353758,386.80139173954143,1622.321366200001,1061.12813087561,178.76196474953412,2722.826075800043,633.0,6710.79669870788,886.1342101404812,1290.3027603729292,1610.9316596316307,2587.3580817512766,207.0,428.0,91.0
Sudan,SDN,2007,2407.379250729276,12279.717971673494,1502.0533083229905,2800.2353263128093,1988.2421177914207,1497.8977270001724,3901.7068352812894,223.31270624371828,1749.1017303642982,7064.72272599746,3179.7953094233058,11806.151065749826,31133.835981802327,82.40221172537439,150.0000000000003,19618.0417967266,71.34236296638171,2018.767662482628,1701.418160865821,1630.8131209999997,1800.631782951152,842.6916338878674,1920.559419250782,317.0,63515.47180276329,3643.180946473176,7365.444271566969,3900.243390692433,5983.776493064085,1662.0,2273.0,532.0
Sudan,SDN,2008,1508.4108017214005,12572.264738987318,1467.583930125302,2344.5226218964094,1923.6145593945869,1004.19753897653,3940.182510331536,233.49380417527124,1713.766030264092,7083.231211858066,3135.003896085812,11344.42402524032,30562.41747408468,83.83748194790086,0.0,18551.06661717476,71.47007098695056,1875.9205947279704,1739.9459931937763,1998.6871300000007,1855.0874352087656,823.4147520794558,1781.8132937033831,205.0,63903.81782622592,3693.714000135376,7324.272375509635,3924.1987471686666,6022.847915496272,1610.0,2319.0,541.0
Sudan,SDN,2009,1435.23987829502,12873.59175060822,1427.712350881758,2103.124223061641,1851.5715250052167,2831.160948174354,3953.352534664514,244.0346244132573,1664.320049858632,7085.07554504259,3075.765090392137,10855.131585529614,29990.310228058686,85.2766596371826,19.999999999999982,17303.49157303599,70.84520044499813,1725.1867777924867,1777.487954565579,2058.882769600001,1918.008141722628,798.5109793206632,1634.2559626558934,77.0,64399.07861972381,3755.4830789587822,7275.440766137068,3937.253615325292,6043.027509512727,1546.0,2365.0,551.0
Sudan,SDN,2010,1438.640376707447,13136.115336735493,1358.6688871388235,1918.541137071439,1726.3681897932695,1335.2456645102088,4110.247249214164,254.25044944229555,1575.1835625038095,7004.918264212865,3007.5808432914523,10198.21323161127,29375.195615323883,86.47527740188552,36.00000000000001,15681.108200393968,68.66853159723314,1551.566660199875,1804.2011086532425,1503.7496090000004,1984.703934612961,757.6147568365445,1463.9668904298771,81.0,64816.79671036959,3808.486794955947,7206.518105154877,3931.1206277985993,6025.941709128366,1475.0,2410.0,562.0
Sudan,SDN,2011,1262.60965111604,13430.647032365388,1299.5819559933814,1827.426965794848,1618.4703269757435,1638.5698670468123,4334.9763358433565,264.34763078083466,1478.2866066036725,6956.317503715212,2925.987826356289,9630.907845846226,28660.07600357878,87.4336817647244,20.0,13825.380044372348,66.47050751659401,1434.4503985454537,1815.4332673902124,3655.6875959999984,2051.331205762897,726.695858415731,1350.3949413594655,193.0,65279.04579715409,3847.945227209458,7141.802458179568,3915.002579132496,6018.191624395536,1408.0,2456.0,573.0
Sudan,SDN,2012,1235.675993134054,13785.8880586846,1277.9661884502298,1866.820945857021,1577.576844358796,709.821778025295,4535.173580852073,275.69408900428976,1423.196608934448,7015.696709846,2858.231945328368,9291.603301300547,27910.18303872665,88.63956440355348,34.99999999999998,12666.884288768388,65.75370883270719,1340.1245843320787,1833.5577191237,1885.7724178,2127.1682407868507,712.3006534113057,1256.977524347568,60.0,66096.09579126557,3918.347458447384,7125.375008161159,3914.797883428643,6039.618096407558,1363.0,2496.0,585.0
Sudan,SDN,2013,951.695630988371,14179.008263757958,1246.9676596612007,1944.6208383289504,1517.6286018536655,1976.57261806041,4703.596748771545,288.4329927086172,1382.2742131050304,7032.230477859945,2787.6370116955104,8765.965410209503,27048.375994918468,90.04648558224494,76.0,11566.019200938856,64.8576049724937,1240.0944408319572,1859.933541681872,1464.731663999998,2216.8192736339315,692.4774274027175,1158.673311754282,220.0,66745.14645299462,4025.1407168234455,7113.66772934106,3908.1478480053793,6051.020134830092,1319.0,2537.0,598.0
Sudan,SDN,2014,883.1972685316523,14698.381420215894,1259.5304098464037,2152.572985838711,1536.1414270050816,1612.1448049464168,4851.690659022818,301.7612405197809,1370.2796964388974,7164.89283592292,2722.4407883124068,8663.734287087349,26330.08163952136,91.46117276085349,38.999999999999964,11031.664079910546,65.42481075669123,1201.5627873191431,1885.5891476654629,1743.1942304999975,2325.159786452836,699.8969901479687,1119.6132569973918,546.0,67467.38520829396,4203.164962483321,7128.64599587818,3932.88129424083,6118.211807356136,1295.0,2577.0,610.0
Sudan,SDN,2015,823.1921960770841,15128.195355138903,1223.2461018372865,2274.5438183672886,1472.6640347426585,1559.34784866192,5004.513909635112,314.248470119274,1328.0840525211488,7147.526551101052,2651.576444614421,8253.6193128068,25413.230846053026,92.44061846502036,19.99999999999999,10070.545304484174,80.26934809191111,1121.8842178702694,1904.328390877511,2304.538738,2433.9319675799748,676.8544893166589,1042.3954757469146,210.0,68545.47977538728,4368.038430881841,7100.5182263292245,3921.605497338018,6124.797682167385,1240.0,2609.0,623.0
Sudan,SDN,2016,791.6092838945909,15575.28901589018,1196.032193175378,2553.10990222742,1420.7503546088856,860.3001106253452,5080.53399669138,330.6132221653173,1280.526757938408,7202.363488751772,2606.117572785492,7922.428284089991,24583.34026674968,94.37174524264206,170.99999999999983,9352.901178928225,63.33603030003634,1043.2431759756746,1938.8912937781204,2343.985506999997,2518.137076681845,660.0090966346468,964.47823630318,182.0,69696.79122066243,4455.580533534039,7107.5632254495495,3964.606047575901,6199.15134066334,1202.0,2656.0,641.0
Syria,SYR,2008,348.3079392843091,6991.440872170177,212.37382634917924,0.0,214.5587805396136,430.2894832085243,23.798921415670733,150.35399354030645,98.76775261828963,2252.5216855455487,116.20612618545628,2685.133883886324,2987.52306684064,65.6937420659306,0.0,206.4568454213275,25.610950782658787,129.08558614002985,399.8912937515868,192.6079999999997,1327.5143395260172,105.43245805060512,99.89275518767909,18.0,35611.34489022457,2065.8513724144805,2842.569781922254,1625.6832820518018,2118.010282633772,13.0,1110.0,308.0
Taiwan,TWN,2008,111.64871681633365,42772.78988177478,144.22938490657234,0.0,637.8212803805918,467.3838526054263,159.7779677151129,283.5966097793717,1013.7003170317264,4318.257242808075,21.073793829300868,8461.854031770616,448.20763734602,260.00285074285745,15.000000000000009,60.85904957133063,21.386860927207188,107.59453686328844,4741.52682193412,0.0,9208.598476771558,101.27367655995064,98.89052497835812,0.0,31649.381468839325,5381.632169913733,7301.402221030052,6794.564788030006,10365.673482249404,9.0,5232.0,1348.0
Taiwan,TWN,2013,96.736377903886,48768.99817375436,135.53758600930925,0.0,499.70240003469934,333.0334260847858,176.48960089956432,326.5987932203963,844.4058359717458,3783.089564673389,23.67735858682216,10631.025284231642,370.1108821931541,416.6606659057094,4.000000000000001,118.470408058277,23.96548988556197,106.64969061723488,4151.990520734933,0.0,8961.649842778294,74.01750725509294,96.50970649305825,0.0,34413.893271715475,6408.243963654961,8161.996017632846,6416.127123927019,10059.396173166648,10.0,6744.0,1638.0
Taiwan,TWN,2014,100.1992830609784,50915.89202138445,141.3067825827742,0.0,495.8661799227873,334.24969443968666,177.2107245822897,362.21836703615895,850.6848867620432,3797.644454046347,21.47205571766972,11383.85497505116,396.7256266735575,440.0735464479346,0.0,129.5162495972622,25.24899090486077,108.69585129842186,4184.096096913205,0.0,9350.006837391858,74.19344814342361,98.83449106516694,0.0,36171.16132121757,6823.67427717879,8585.975732062725,6556.921729373999,10355.260786614615,10.0,7122.0,1746.0
Taiwan,TWN,2016,100.8699806764282,53194.00308879544,143.07719147983127,0.0,494.44002009667065,295.99219806452584,209.11172481310783,421.9051276002108,846.1720015102046,3761.699520725655,26.571674244027857,12544.374651625816,410.8614580695498,457.8702020839976,115.00000000000011,143.4024259838094,26.48346488367012,114.4377033020342,4191.007921580804,0.0,9866.232419867196,71.91821485032398,104.39780957293932,0.0,38294.49023885594,7424.636050011267,9177.896662659285,6660.132651959246,10680.444040163557,10.0,7826.0,1882.0
